Timestamp,Quantity,Location,Measurement Value (db or lux),Email Address,Your 4 digit ID
1/28/2020 17:30:05,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,60,,2446
1/28/2020 17:32:47,"Sound pressure level, SPL (dBA)",your bed at night,43.2,,2446
1/28/2020 17:33:51,"Sound pressure level, SPL (dBA)",Starbucks at a table,47.9,,2446
1/28/2020 17:33:54,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",271,,5247
1/28/2020 17:35:00,"Sound pressure level, SPL (dBA)",In class (on writing desk),55.1,,2446
1/28/2020 17:36:06,"Sound pressure level, SPL (dBA)",In the car,63,,2446
1/28/2020 17:37:03,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),98.3,,2446
1/28/2020 17:39:25,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",103.2,,2446
1/28/2020 17:43:18,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",115,,2446
1/28/2020 17:44:03,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),108.3,,2446
1/28/2020 21:06:18,"Sound pressure level, SPL (dBA)",breakfast table,73,,4705
1/28/2020 21:06:33,"Sound pressure level, SPL (dBA)",Starbucks at a table,70.3,,4705
1/28/2020 21:07:04,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,61.5,,4705
1/28/2020 22:41:19,Light Flux,your bed at night,4,,4705
1/28/2020 22:41:34,Light Flux,your bed at night,6,,4705
1/28/2020 22:41:52,Light Flux,your bed at night,7,,4705
1/28/2020 23:30:09,"Sound pressure level, SPL (dBA)",your bed at night,30,,3171
1/29/2020 13:32:26,Light Flux,breakfast table,26,,1735
1/29/2020 13:32:56,Light Flux,In class (on writing desk),400,,1735
1/29/2020 13:33:29,Light Flux,On a bus (Highway speed),245,,1735
1/29/2020 14:05:51,"Sound pressure level, SPL (dBA)",In class (on writing desk),63.2,,4262
1/29/2020 14:06:01,"Sound pressure level, SPL (dBA)",In class (on writing desk),66.5,,3171
1/29/2020 14:10:48,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,67,,3171
1/29/2020 14:11:33,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,74.1,,3171
1/29/2020 14:14:39,"Sound pressure level, SPL (dBA)",your bed at night,32.6,,1918
1/29/2020 14:15:06,"Sound pressure level, SPL (dBA)",In class (on writing desk),55.6,,1918
1/29/2020 14:15:29,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,62,,1918
1/29/2020 15:03:37,"Sound pressure level, SPL (dBA)",In the car,43.3,,4264
1/29/2020 15:38:10,Light Flux,In class (on writing desk),409,,4705
1/29/2020 15:38:27,Light Flux,In class (on writing desk),487,,4705
1/29/2020 15:38:50,Light Flux,In class (on writing desk),472,,4705
1/29/2020 19:56:57,"Sound pressure level, SPL (dBA)",your bed at night,30,,4264
1/29/2020 20:49:33,Light Flux,In the car,25,,4705
1/29/2020 20:49:53,Light Flux,In the car,7,,4705
1/29/2020 20:50:14,Light Flux,In the car,30,,4705
1/29/2020 22:42:09,"Sound pressure level, SPL (dBA)",Starbucks at a table,81.5,,4264
1/30/2020 9:43:01,"Sound pressure level, SPL (dBA)",In the car,70.3,,3171
1/30/2020 11:34:17,"Sound pressure level, SPL (dBA)",your bed at night,48.8,,8500
1/30/2020 11:34:35,"Sound pressure level, SPL (dBA)",breakfast table,51.7,,8500
1/30/2020 11:34:48,"Sound pressure level, SPL (dBA)",Starbucks at a table,60.3,,8500
1/30/2020 11:35:17,"Sound pressure level, SPL (dBA)",In class (on writing desk),68.2,,8500
1/30/2020 11:35:28,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,60,,8500
1/30/2020 11:35:49,"Sound pressure level, SPL (dBA)",In the car,70,,8500
1/30/2020 11:36:15,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",89.4,,8500
1/30/2020 11:36:28,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",85.6,,8500
1/30/2020 11:36:38,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),83,,8500
1/30/2020 13:05:47,Light Flux,In class (on writing desk),106.7,,3171
1/30/2020 13:10:56,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),78.9,,3171
1/30/2020 13:11:57,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",86.3,,3171
1/30/2020 13:13:32,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",99.2,,3171
1/30/2020 13:14:27,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),45.1,,3171
1/30/2020 14:09:50,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),45.1,,3171
1/30/2020 14:10:08,Light Flux,In the car,8.4,,3171
1/30/2020 15:34:03,Light Flux,Outdoors by GIX: Cloudy,1372,,4705
1/30/2020 15:34:16,Light Flux,Outdoors by GIX: Cloudy,1379,,4705
1/30/2020 15:34:29,Light Flux,Outdoors by GIX: Cloudy,1326,,4705
1/30/2020 15:50:28,"Sound pressure level, SPL (dBA)",In the car,54.3,,8057
1/30/2020 20:35:17,Light Flux,breakfast table,22,,4705
1/30/2020 20:35:44,Light Flux,breakfast table,18,,4705
1/30/2020 20:35:55,Light Flux,breakfast table,18,,4705
1/30/2020 20:37:01,Light Flux,Starbucks at a table,71,,4705
1/30/2020 20:37:13,Light Flux,Starbucks at a table,89,,4705
1/30/2020 20:37:28,Light Flux,Starbucks at a table,108,,4705
1/30/2020 22:11:47,"Sound pressure level, SPL (dBA)",your bed at night,40.2,,5564
1/30/2020 22:12:11,"Sound pressure level, SPL (dBA)",breakfast table,67.8,,5564
1/30/2020 22:13:48,"Sound pressure level, SPL (dBA)",Starbucks at a table,72.6,,5564
1/30/2020 22:14:19,"Sound pressure level, SPL (dBA)",In class (on writing desk),66.8,,5564
1/30/2020 22:15:25,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,74.3,,5564
1/30/2020 22:27:22,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,74.3,,5564
1/30/2020 22:27:43,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,75.6,,5564
1/30/2020 22:28:06,"Sound pressure level, SPL (dBA)",In the car,66.2,,5564
1/30/2020 22:42:27,"Sound pressure level, SPL (dBA)",On a bus (while bus is stopped),62.5,,5564
1/30/2020 22:42:57,"Sound pressure level, SPL (dBA)",On a bus (Highway speed),72.1,,5564
1/30/2020 22:43:22,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),51.4,,5564
1/30/2020 22:43:50,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",81,,5564
1/30/2020 22:44:16,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",92.4,,5564
1/30/2020 22:44:44,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),74.4,,5564
1/30/2020 22:58:03,Light Flux,your bed at night,0.1,,5564
1/30/2020 22:58:25,Light Flux,breakfast table,57.2,,5564
1/30/2020 22:59:22,Light Flux,Starbucks at a table,632,,5564
1/30/2020 22:59:42,Light Flux,In class (on writing desk),528,,5564
1/30/2020 23:00:24,Light Flux,Outdoors by GIX: Cloudy,11200,,5564
1/30/2020 23:00:45,Light Flux,In the car,254,,5564
1/30/2020 23:01:07,"Sound pressure level, SPL (dBA)",On a bus (while bus is stopped),175,,5564
1/30/2020 23:01:23,Light Flux,On a bus (Highway speed),164.1,,5564
1/30/2020 23:02:01,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",641,,5564
1/30/2020 23:26:36,Light Flux,Outdoors by GIX: Sunny,11200,,5564
1/31/2020 0:10:31,Light Flux,your bed at night,0.4,,3171
1/31/2020 1:01:24,"Sound pressure level, SPL (dBA)",your bed at night,32.2,,8057
1/31/2020 10:18:29,"Sound pressure level, SPL (dBA)",your bed at night,38,,0104
1/31/2020 10:41:09,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,57.8,,0106
2/1/2020 7:41:33,Light Flux,breakfast table,93.5,,3171
2/1/2020 14:21:25,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",77,,0106
2/1/2020 14:24:25,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",80.3,,0106
2/1/2020 14:26:55,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),79,,0106
2/3/2020 9:40:21,"Sound pressure level, SPL (dBA)",In class (on writing desk),63.7,,1613
2/3/2020 9:42:50,"Sound pressure level, SPL (dBA)",In class (on writing desk),58,,8057
2/3/2020 9:45:24,Light Flux,In class (on writing desk),175,,1613
2/3/2020 12:19:00,Light Flux,Outdoors by GIX: Cloudy,6695,,1613
2/3/2020 12:22:46,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,79.6,,1613
2/3/2020 12:37:49,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),48.8,,1613
2/3/2020 12:39:43,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",88.3,,1613
2/3/2020 12:46:37,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",86.7,,1613
2/3/2020 12:49:22,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),83.2,,1613
2/3/2020 12:51:55,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",320,,1613
2/3/2020 13:04:52,Light Flux,Outdoors by GIX: Cloudy,887.7,,3171
2/3/2020 13:32:52,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",294,,4705
2/3/2020 13:33:08,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",402,,4705
2/3/2020 13:33:25,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",380,,4705
2/3/2020 13:38:20,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),60.3,,4705
2/3/2020 13:39:12,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",80.7,,4705
2/3/2020 13:41:17,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",88.8,,4705
2/3/2020 13:42:45,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),84.7,,4705
2/3/2020 14:24:12,Light Flux,Outdoors by GIX: Sunny,8316,,1613
2/3/2020 14:25:06,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,64.6,,1613
2/4/2020 2:03:08,Light Flux,your bed at night,1,,1613
2/4/2020 2:04:21,"Sound pressure level, SPL (dBA)",your bed at night,46.6,,1613
2/4/2020 9:40:26,Light Flux,breakfast table,193,,1613
2/4/2020 9:42:08,"Sound pressure level, SPL (dBA)",breakfast table,54.4,,1613
2/4/2020 11:29:27,"Sound pressure level, SPL (dBA)",Starbucks at a table,82.7,,8057
2/4/2020 12:29:05,Light Flux,Starbucks at a table,69,,1613
2/4/2020 12:29:59,"Sound pressure level, SPL (dBA)",Starbucks at a table,73,,1613
2/4/2020 12:47:19,Light Flux,In the car,365,,1613
2/4/2020 12:51:18,"Sound pressure level, SPL (dBA)",In the car,66.3,,1613
2/4/2020 15:11:53,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",136.6,,3171
2/4/2020 15:19:55,Light Flux,breakfast table,22,,8634
2/4/2020 15:20:08,Light Flux,your bed at night,30,,8634
2/4/2020 15:20:25,Light Flux,In class (on writing desk),443,,8634
2/4/2020 15:20:39,Light Flux,Outdoors by GIX: Cloudy,3452,,8634
2/4/2020 15:20:58,Light Flux,On a bus (while bus is stopped),228,,8634
2/4/2020 15:21:16,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",87,,8057
2/4/2020 15:21:53,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",82,,8057
2/4/2020 15:22:22,"Sound pressure level, SPL (dBA)",your bed at night,30,,8634
2/4/2020 15:22:38,"Sound pressure level, SPL (dBA)",In class (on writing desk),55.1,,8634
2/4/2020 15:22:55,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,67,,8634
2/4/2020 15:23:36,"Sound pressure level, SPL (dBA)",On a bus (while bus is stopped),61.8,,8634
2/4/2020 15:23:46,"Sound pressure level, SPL (dBA)",On a bus (Highway speed),67,,8634
2/4/2020 15:24:05,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),47.8,,8634
2/4/2020 15:24:25,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",80.7,,8634
2/4/2020 15:24:37,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",80.4,,8634
2/4/2020 15:24:49,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),75.3,,8634
2/4/2020 15:27:53,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),89,,8057
2/4/2020 15:28:42,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),49,,8057
2/4/2020 15:30:33,Light Flux,your bed at night,51,,7214
2/4/2020 15:31:29,Light Flux,your bed at night,51,,7214
2/4/2020 15:32:05,Light Flux,your bed at night,50,,7214
2/4/2020 15:32:17,Light Flux,your bed at night,5.6,,1918
2/4/2020 15:32:50,Light Flux,In class (on writing desk),182,,1918
2/4/2020 15:32:57,Light Flux,In class (on writing desk),151,,7214
2/4/2020 15:33:15,Light Flux,In class (on writing desk),163,,7214
2/4/2020 15:33:16,Light Flux,Outdoors by GIX: Cloudy,155,,1918
2/4/2020 15:33:36,Light Flux,In class (on writing desk),169,,7214
2/6/2020 0:30:04,"Sound pressure level, SPL (dBA)",your bed at night,38,,3968
2/6/2020 0:31:45,"Sound pressure level, SPL (dBA)",breakfast table,40,,3968
2/6/2020 0:34:13,Light Flux,your bed at night,1,,3968
2/6/2020 0:55:29,Light Flux,your bed at night,1.9,,8057
2/6/2020 3:49:43,"Sound pressure level, SPL (dBA)",your bed at night,30,,4739
2/6/2020 8:43:39,Light Flux,breakfast table,34,,6123
2/6/2020 8:44:15,"Sound pressure level, SPL (dBA)",breakfast table,35.8,,6123
2/6/2020 8:59:27,Light Flux,your bed at night,0.1,,6123
2/6/2020 8:59:57,"Sound pressure level, SPL (dBA)",your bed at night,30,,6123
2/6/2020 9:01:15,Light Flux,Starbucks at a table,320,,6123
2/6/2020 9:01:48,"Sound pressure level, SPL (dBA)",Starbucks at a table,67.3,,6123
2/6/2020 9:03:46,Light Flux,In class (on writing desk),398,,6123
2/6/2020 9:04:07,"Sound pressure level, SPL (dBA)",In class (on writing desk),79.9,,6123
2/6/2020 9:06:22,Light Flux,Outdoors by GIX: Sunny,2116,,6123
2/6/2020 9:06:47,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,53.7,,6123
2/6/2020 9:08:34,Light Flux,Outdoors by GIX: Cloudy,2086,,6123
2/6/2020 9:08:55,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,64,,6123
2/6/2020 9:09:40,Light Flux,breakfast table,4.3,,8057
2/6/2020 9:10:01,Light Flux,In the car,1033,,6123
2/6/2020 9:10:23,"Sound pressure level, SPL (dBA)",In the car,93,,6123
2/6/2020 9:12:26,Light Flux,On a bus (while bus is stopped),837,,6123
2/6/2020 9:12:51,"Sound pressure level, SPL (dBA)",On a bus (while bus is stopped),95,,6123
2/6/2020 9:15:05,Light Flux,On a bus (Highway speed),816,,6123
2/6/2020 9:15:54,"Sound pressure level, SPL (dBA)",On a bus (Highway speed),103,,6123
2/6/2020 9:17:27,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),60.6,,6123
2/6/2020 9:18:20,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",416,,6123
2/6/2020 9:19:00,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",93,,6123
2/6/2020 9:19:55,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",85.8,,6123
2/6/2020 9:20:40,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),84.6,,6123
2/6/2020 9:41:17,Light Flux,In class (on writing desk),652,,8057
2/6/2020 9:54:09,Light Flux,In class (on writing desk),318,,3968
2/6/2020 9:54:57,"Sound pressure level, SPL (dBA)",In class (on writing desk),52,,3968
2/6/2020 10:33:04,Light Flux,your bed at night,1.6,,4264
2/6/2020 10:33:29,Light Flux,In the car,7.9,,4264
2/6/2020 12:22:12,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",350,,4264
2/6/2020 12:22:41,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",588,,4264
2/6/2020 12:22:59,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",473,,4264
2/6/2020 12:23:32,Light Flux,In class (on writing desk),504,,4264
2/6/2020 12:23:55,Light Flux,In class (on writing desk),729,,4264
2/6/2020 12:24:56,Light Flux,In class (on writing desk),422,,4264
2/6/2020 13:22:10,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,78.6,,4739
2/6/2020 13:25:49,"Sound pressure level, SPL (dBA)",In class (on writing desk),52.6,,4739
2/6/2020 13:29:06,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),41.3,,4739
2/6/2020 13:31:02,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",80,,4739
2/6/2020 14:13:43,Light Flux,Outdoors by GIX: Cloudy,1790,,8057
2/6/2020 14:42:08,"Sound pressure level, SPL (dBA)",your bed at night,30,,2050
2/6/2020 14:44:51,"Sound pressure level, SPL (dBA)",In class (on writing desk),52,,2050
2/6/2020 14:48:40,"Sound pressure level, SPL (dBA)",breakfast table,36.7,,2050
2/6/2020 14:52:00,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),38,,2050
2/6/2020 16:52:58,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),55,,149
2/6/2020 16:53:16,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",89,,4149
2/6/2020 17:08:10,Light Flux,breakfast table,240,,3968
2/6/2020 17:08:47,Light Flux,Outdoors by GIX: Cloudy,750,,3968
2/6/2020 17:09:15,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,55,,3968
2/6/2020 17:09:47,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),46,,3968
2/6/2020 17:10:40,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",470,,3968
2/6/2020 17:11:01,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",79,,3968
2/6/2020 17:11:37,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",87,,3968
2/6/2020 17:11:59,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),85,,3968
